Flight Information:
Launch Date:            	          	                       	Tuesday, 26 October 2021	   	                   	Launch Time: 	         	        	11:24:15    	          	          	End of Ascent:	       	         	01:23:28
Station name:           	          	                       	IIT MADRAS              	   	                   	Serialnumber:	         	        	18000131
Ground Values:
Pressure:               	          	                       	1003.7 hPa              	   	                   	Temperature: 	         	        	8.2 °C      	          	          	Humidity:     	       	         	73 %
Wind direction:         	          	                       	0 °                     	   	                   	Wind speed:  	         	        	0 kn        	          	          	Cloud group:  	       	         	9////
Position:
Longitude:              	          	                       	74.838 °                	   	                   	Latitude:    	         	        	9.422 °     	          	          	Altitude:     	       	         	34 m
Staff:
Company:                	          	                       	
Operator:               	          	                       	                        	   	                   	
Events:
Highest Point:          	          	                       	17.4 hPa                	   	                   	27373 m
Tropopauses:            	          	                       	1.: 107.6 hPa           	   	                   	             	         	        	
Max Winds:              	          	                       	1.: 17.3 hPa            	   	                   	             	         	        	
Remarks:

Profile Data:
Time                    	UTC Time  	P                      	T                       	Hu 	Ws                 	Wd           	Long.    	Lat.    	Geopot      	MRI       	RI        	Dewp.         	Rs     	Elevation	Azimuth 	Range	D
[sec]                   	[HH:mm:ss]	[hPa]                  	[°C]                    	[%]	[kn]               	[°]          	[°]      	[°]     	[m]         	          	          	[°C]          	[m/min]	[°]      	[°]     	[m]  	[kg/m3]
4880                    	12:45:35  	19.5                   	-51.6                   	1  	55.5               	091          	74.477280	9.315717	26587       	4209.224  	6.946     	-80.9         	383.1  	32.6     	254     	49324	0.030688
4882                    	12:45:37  	19.5                   	-51.6                   	1  	55.5               	091          	74.476748	9.315726	26599       	4211.204  	6.933     	-80.9         	379.8  	32.6     	254     	49378	0.030629
4884                    	12:45:39  	19.4                   	-51.6                   	1  	55.6               	091          	74.476217	9.315736	26612       	4213.185  	6.920     	-80.9         	379.8  	32.6     	254     	49432	0.030571
4886                    	12:45:41  	19.4                   	-51.7                   	1  	55.6               	091          	74.475685	9.315746	26624       	4215.182  	6.906     	-80.9         	385.0  	32.6     	254     	49486	0.030512
4888                    	12:45:43  	19.4                   	-51.7                   	1  	55.8               	091          	74.475154	9.315755	26637       	4217.194  	6.893     	-80.9         	387.6  	32.5     	254     	49540	0.030454
4890                    	12:45:45  	19.3                   	-51.7                   	1  	56.1               	091          	74.474622	9.315765	26650       	4219.206  	6.880     	-80.9         	387.6  	32.5     	254     	49594	0.030395
4892                    	12:45:47  	19.3                   	-51.7                   	1  	56.3               	091          	74.474090	9.315775	26663       	4221.203  	6.868     	-80.9         	383.1  	32.5     	254     	49648	0.030338
4894                    	12:45:49  	19.2                   	-51.7                   	1  	56.5               	091          	74.473559	9.315784	26675       	4223.184  	6.855     	-80.9         	381.0  	32.5     	254     	49702	0.030281
4896                    	12:45:51  	19.2                   	-51.7                   	1  	56.7               	091          	74.473027	9.315794	26688       	4225.165  	6.842     	-80.9         	381.0  	32.4     	254     	49756	0.030224
4898                    	12:45:53  	19.2                   	-51.7                   	1  	56.9               	091          	74.472496	9.315804	26701       	4227.209  	6.829     	-80.9         	393.2  	32.4     	254     	49810	0.030165
4900                    	12:45:55  	19.1                   	-51.7                   	1  	57.2               	091          	74.471964	9.315813	26714       	4229.253  	6.816     	-80.9         	394.1  	32.4     	254     	49864	0.030106
4902                    	12:45:57  	19.1                   	-51.7                   	1  	57.6               	091          	74.471429	9.315823	26727       	4231.312  	6.803     	-80.9         	394.7  	32.4     	254     	49919	0.030047
4904                    	12:45:59  	19.1                   	-51.8                   	1  	58.0               	091          	74.470877	9.315829	26740       	4233.372  	6.791     	-80.9         	397.3  	32.4     	254     	49975	0.029989
4906                    	12:46:01  	19.0                   	-51.8                   	1  	58.3               	091          	74.470325	9.315836	26753       	4235.447  	6.778     	-80.9         	397.3  	32.3     	254     	50031	0.029930
4908                    	12:46:03  	19.0                   	-51.8                   	1  	58.5               	092          	74.469773	9.315843	26766       	4237.506  	6.764     	-80.9         	395.2  	32.3     	254     	50087	0.029870
4910                    	12:46:05  	18.9                   	-51.8                   	1  	58.7               	092          	74.469222	9.315849	26779       	4239.534  	6.751     	-80.9         	392.5  	32.3     	254     	50143	0.029812
4912                    	12:46:07  	18.9                   	-51.8                   	1  	58.9               	092          	74.468670	9.315856	26792       	4241.578  	6.738     	-81.0         	392.5  	32.3     	254     	50199	0.029753
4914                    	12:46:09  	18.9                   	-51.8                   	1  	59.1               	092          	74.468118	9.315863	26805       	4243.605  	6.724     	-81.0         	389.1  	32.2     	254     	50255	0.029693
4916                    	12:46:11  	18.8                   	-51.8                   	1  	59.2               	092          	74.467566	9.315870	26817       	4245.617  	6.711     	-81.0         	387.3  	32.2     	254     	50311	0.029635
4918                    	12:46:13  	18.8                   	-51.8                   	1  	59.4               	092          	74.467014	9.315876	26830       	4247.629  	6.698     	-81.0         	387.3  	32.2     	254     	50367	0.029576
4920                    	12:46:15  	18.8                   	-51.8                   	1  	59.5               	091          	74.466463	9.315883	26842       	4249.578  	6.684     	-81.0         	374.8  	32.2     	254     	50423	0.029516
4922                    	12:46:17  	18.7                   	-51.7                   	1  	59.4               	091          	74.465911	9.315890	26855       	4251.496  	6.671     	-81.0         	368.7  	32.1     	254     	50479	0.029460
4924                    	12:46:19  	18.7                   	-51.7                   	1  	59.4               	091          	74.465359	9.315896	26867       	4253.414  	6.658     	-81.0         	368.7  	32.1     	254     	50535	0.029403
4926                    	12:46:21  	18.7                   	-51.7                   	1  	59.4               	091          	74.464807	9.315903	26878       	4255.222  	6.645     	-81.0         	349.2  	32.1     	254     	50590	0.029347
4928                    	12:46:23  	18.6                   	-51.7                   	1  	59.3               	091          	74.464255	9.315910	26890       	4257.030  	6.632     	-81.1         	347.5  	32.1     	254     	50646	0.029292
4930                    	12:46:25  	18.6                   	-51.7                   	1  	59.3               	090          	74.463703	9.315917	26901       	4258.870  	6.620     	-81.1         	352.3  	32.1     	254     	50701	0.029237
4932                    	12:46:27  	18.5                   	-51.7                   	1  	59.3               	090          	74.463150	9.315918	26914       	4260.836  	6.607     	-81.1         	377.7  	32.0     	254     	50758	0.029183
4934                    	12:46:29  	18.5                   	-51.7                   	1  	59.3               	090          	74.462587	9.315892	26926       	4262.786  	6.594     	-81.1         	377.7  	32.0     	254     	50815	0.029126
4936                    	12:46:31  	18.5                   	-51.7                   	1  	59.2               	090          	74.462025	9.315866	26939       	4264.782  	6.581     	-81.1         	382.7  	32.0     	254     	50873	0.029068
4938                    	12:46:33  	18.4                   	-51.7                   	1  	59.2               	090          	74.461462	9.315841	26952       	4266.810  	6.568     	-81.1         	389.3  	32.0     	254     	50931	0.029011
4940                    	12:46:35  	18.4                   	-51.7                   	1  	59.2               	090          	74.460899	9.315815	26965       	4268.839  	6.555     	-81.1         	389.3  	31.9     	254     	50989	0.028955
4942                    	12:46:37  	18.4                   	-51.7                   	1  	59.2               	089          	74.460337	9.315789	26977       	4270.820  	6.543     	-81.1         	381.6  	31.9     	254     	51047	0.028898
4944                    	12:46:39  	18.3                   	-51.7                   	1  	59.2               	089          	74.459774	9.315763	26990       	4272.786  	6.530     	-81.1         	377.4  	31.9     	254     	51105	0.028842
4946                    	12:46:41  	18.3                   	-51.7                   	1  	59.3               	089          	74.459212	9.315737	27002       	4274.736  	6.519     	-81.1         	377.4  	31.9     	254     	51163	0.028789
4948                    	12:46:43  	18.3                   	-51.7                   	1  	59.3               	089          	74.458649	9.315712	27014       	4276.640  	6.507     	-81.1         	365.2  	31.8     	254     	51221	0.028736
4950                    	12:46:45  	18.2                   	-51.7                   	1  	59.3               	088          	74.458086	9.315686	27026       	4278.513  	6.496     	-81.1         	358.9  	31.8     	254     	51278	0.028682
4952                    	12:46:47  	18.2                   	-51.7                   	1  	59.6               	088          	74.457524	9.315660	27038       	4280.370  	6.484     	-81.1         	358.9  	31.8     	254     	51336	0.028630
4954                    	12:46:49  	18.2                   	-51.7                   	1  	60.0               	088          	74.456961	9.315634	27050       	4282.243  	6.473     	-81.0         	359.0  	31.8     	254     	51394	0.028577
4956                    	12:46:51  	18.1                   	-51.7                   	1  	60.2               	087          	74.456399	9.315608	27061       	4284.115  	6.462     	-81.0         	359.0  	31.7     	254     	51451	0.028524
